id,stat,choice1,choice2,credit,laceup_only,tuxedo_only,strapless_bev,bevelled_only,parka_bev,blended_only,cuffs_only,pleated_only,wkday_8_11A,wkday_2_5P,wkday_11_8A,wkday_5_11P,wkday_11_2P,wkend_2_11P,wkend_11_2P,wkend_11_A,sundaybest_flag
118433,long,T1 Faster,T2 Slower,1. None,1,1,1,1,0,1,1,0,1,1,2,2,0,1,0,2,0
118644,loyal,T1 Faster,T2 Neutral,1. None,2,0,2,0,0,2,1,2,2,0,2,0,0,1,1,2,0
189214,medium,T1 Faster,T2 Slower,1. None,0,2,1,0,2,0,1,2,0,2,0,1,1,2,1,0,0
100011,long,T1 Faster,T2 Faster,1. None,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0
111413,long,T1 Neutral,T2 Slower,1. None,1,2,1,1,0,2,2,0,0,1,0,2,1,2,2,0,0
161501,loyal,T1 Faster,T2 Faster,1. None,2,0,2,0,2,0,2,1,2,1,2,1,1,1,2,2,0
151428,loyal,T1 Faster,T2 Slower,1. None,1,0,1,2,1,2,2,2,1,2,1,2,2,2,1,1,0
120249,medium,T1 Faster,T2 Neutral,2. <10%,2,0,1,2,2,2,0,2,1,2,0,1,2,1,2,2,0
177574,loyal,T1 Faster,T2 Faster,1. None,0,2,0,0,2,2,0,0,0,0,0,2,2,0,0,0,0
138994,long,T1 Faster,T2 Faster,1. None,1,0,0,2,2,0,0,0,1,1,0,1,2,1,1,1,0
189139,medium,T1 Neutral,T2 Slower,1. None,0,0,0,2,0,0,2,0,1,2,2,1,2,1,1,2,0
162962,short,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1
138689,loyal,T1 Faster,T2 Faster,1. None,2,0,0,1,2,0,0,0,1,1,2,1,2,0,1,2,0
183420,long,T1 Faster,T2 Slower,1. None,0,2,0,0,0,0,0,0,1,0,2,0,1,0,2,2,0
100875,long,T1 Faster,T2 Slower,1. None,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
126058,loyal,T1 Neutral,T2 Slower,2. <10%,1,2,1,1,2,0,2,2,1,2,0,2,1,2,2,1,0
136579,loyal,T1 Neutral,T2 Slower,2. <10%,2,1,1,0,1,1,1,1,1,1,2,2,1,1,2,2,0
154892,loyal,T1 Faster,T2 Faster,1. None,1,1,2,1,2,2,1,0,1,2,1,2,2,1,1,1,0
173588,loyal,T1 Slower,T2 Slower,1. None,1,2,1,1,1,0,2,2,1,1,1,2,1,2,1,2,0
103555,short,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
183998,loyal,T1 Faster,T2 Neutral,2. <10%,2,2,1,1,1,0,0,0,1,2,1,1,2,1,2,1,0
169839,loyal,T1 Faster,T2 Neutral,1. None,2,1,1,0,2,0,0,0,2,1,0,2,1,2,2,1,0
109214,loyal,T1 Faster,T2 Faster,1. None,1,0,1,1,2,2,1,2,1,1,2,1,1,1,2,2,0
112208,short,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0
182787,long,T1 Faster,T2 Faster,1. None,2,0,1,1,2,2,0,0,1,1,1,1,2,1,1,1,0
157043,medium,T1 Faster,T2 Faster,2. <10%,0,0,1,0,2,2,0,0,1,2,0,0,2,1,2,0,0
98702,loyal,T1 Faster,T2 Neutral,1. None,0,2,1,1,1,0,0,0,2,1,1,1,1,1,2,1,0
192357,loyal,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
132458,loyal,T1 Faster,T2 Faster,1. None,2,1,0,2,2,0,0,0,1,1,2,1,1,2,1,2,0
133688,long,T1 Faster,T2 Slower,1. None,1,1,2,2,2,1,2,2,1,2,2,1,1,0,0,1,0
172922,loyal,T1 Faster,T2 Neutral,2. <10%,1,0,0,2,1,2,1,2,0,2,1,2,1,2,1,0,0
131447,long,T1 Faster,T2 Faster,1. None,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
174682,loyal,T1 Faster,T2 Slower,2. <10%,2,1,1,1,0,0,1,1,0,2,0,2,2,2,1,1,0
111947,loyal,T1 Faster,T2 Slower,1. None,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
125637,long,T1 Neutral,T2 Slower,1. None,2,0,0,0,2,0,0,2,1,0,0,0,2,1,2,2,0
137878,long,T1 Faster,T2 Faster,1. None,0,1,0,2,0,2,0,0,0,2,0,2,1,2,0,0,0
134005,loyal,T1 Faster,T2 Faster,2. <10%,2,0,1,2,0,0,0,0,2,1,2,2,1,1,2,2,0
117351,medium,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
158544,loyal,T1 Faster,T2 Faster,1. None,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
117999,medium,T1 Faster,T2 Faster,1. None,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
164587,loyal,T1 Faster,T2 Faster,1. None,2,0,2,0,2,0,0,2,1,0,0,1,2,1,2,1,0
177999,medium,T1 Faster,T2 Slower,1. None,1,0,0,0,2,0,2,2,2,2,0,0,1,1,0,0,0
182167,loyal,T1 Faster,T2 Slower,1. None,1,2,0,0,0,0,0,0,1,1,0,1,1,2,2,2,0
193321,loyal,T1 Faster,T2 Neutral,1. None,2,1,0,2,0,2,0,0,0,2,0,1,2,2,0,0,0
176303,medium,T1 Faster,T2 Slower,2. <10%,2,0,0,2,2,2,0,0,1,2,0,2,1,1,0,0,0
111412,medium,T1 Faster,T2 Faster,1. None,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,2,0
169922,loyal,T1 Faster,T2 Slower,1. None,1,2,2,0,2,0,0,0,2,1,0,1,1,0,1,2,0
191515,loyal,T1 Faster,T2 Neutral,1. None,1,1,1,2,1,1,0,0,1,2,1,2,2,2,1,1,0
131778,loyal,T1 Faster,T2 Slower,1. None,1,2,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0
124486,medium,T1 Faster,T2 Faster,1. None,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0
195677,loyal,T1 Faster,T2 Neutral,1. None,2,1,1,0,1,0,0,0,2,0,1,0,1,1,1,2,0
187829,medium,T1 Faster,T2 Slower,1. None,1,0,1,0,0,2,2,2,0,0,0,2,0,0,0,0,0
143229,long,T1 Faster,T2 Faster,1. None,1,0,2,2,2,0,0,0,0,2,0,2,0,0,0,2,0
185689,medium,T1 Faster,T2 Slower,1. None,0,0,0,2,0,2,2,0,0,0,2,0,2,2,0,2,0
134293,loyal,T1 Faster,T2 Neutral,3. +10%,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
185015,medium,T1 Faster,T2 Slower,1. None,0,0,0,2,0,0,0,0,0,2,0,2,0,0,2,0,1
167754,long,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,1
183682,loyal,T1 Faster,T2 Faster,1. None,1,1,1,0,0,1,0,0,1,1,0,1,2,1,2,1,0
183792,long,T1 Slower,T2 Slower,2. <10%,1,2,1,1,1,1,2,0,2,1,0,2,1,2,1,0,0
118590,long,T1 Faster,T2 Faster,1. None,1,1,2,2,1,0,1,0,0,2,2,1,1,1,1,0,0
161204,medium,T1 Faster,T2 Faster,1. None,1,0,2,0,0,0,0,0,1,1,0,2,2,0,0,0,0
181673,loyal,T1 Faster,T2 Faster,2. <10%,1,1,2,2,2,2,0,2,1,2,1,2,2,2,2,2,0
164875,long,T1 Slower,T2 Slower,1. None,2,2,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0
133730,medium,T1 Faster,T2 Faster,1. None,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
147208,long,T1 Faster,T2 Slower,2. <10%,0,1,0,2,0,0,0,0,1,2,2,2,1,2,2,1,0
178875,loyal,T1 Neutral,T2 Slower,1. None,2,2,0,0,1,2,0,0,2,2,0,1,2,0,0,0,0
122452,medium,T1 Faster,T2 Slower,1. None,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,2,1
171271,long,T1 Faster,T2 Faster,1. None,1,0,0,2,2,0,0,0,0,1,2,1,2,2,2,0,0
144732,medium,T1 Faster,T2 Faster,1. None,0,0,0,2,2,0,0,0,2,0,0,0,2,0,0,2,0
179690,medium,T1 Faster,T2 Slower,1. None,2,1,0,2,0,2,0,2,0,2,0,2,1,2,1,0,0
191863,medium,T1 Faster,T2 Faster,1. None,1,0,0,0,0,0,2,0,0,2,0,2,2,0,2,0,0
182436,loyal,T1 Neutral,T2 Slower,3. +10%,2,0,0,2,0,0,0,0,2,0,2,0,0,0,2,2,0
158211,loyal,T1 Faster,T2 Faster,2. <10%,1,0,2,0,2,0,0,0,2,0,0,1,1,2,1,2,0
188851,medium,T1 Faster,T2 Faster,1. None,2,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0
191430,long,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
121971,medium,T1 Faster,T2 Faster,1. None,2,0,2,1,2,2,0,2,1,1,0,2,2,2,1,0,0
146100,loyal,T1 Faster,T2 Slower,1. None,1,0,0,0,0,2,0,0,2,2,0,2,2,0,0,0,0
179777,loyal,T1 Faster,T2 Slower,1. None,1,2,2,2,0,0,0,2,2,1,1,1,1,1,1,2,0
195877,medium,T1 Faster,T2 Faster,1. None,2,0,0,0,2,0,0,0,2,0,0,0,0,2,0,2,0
190367,medium,T1 Faster,T2 Faster,1. None,2,0,1,2,0,2,0,0,1,2,2,2,1,2,0,0,0
131977,loyal,T1 Faster,T2 Faster,1. None,2,0,2,2,0,0,2,0,2,0,1,0,1,0,0,0,0
144268,medium,T1 Faster,T2 Faster,1. None,0,0,2,0,2,2,0,0,0,1,0,2,1,1,0,0,0
176401,loyal,T1 Faster,T2 Slower,3. +10%,2,2,0,0,0,0,0,0,1,2,0,0,0,2,0,2,0
182611,long,T1 Faster,T2 Faster,1. None,0,0,0,0,2,2,0,0,0,0,2,0,0,2,2,0,1
162707,long,T1 Slower,T2 Slower,2. <10%,1,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,0
121394,short,N/A - No AOG,N/A - No AOG,1. None,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1
130294,medium,T1 Faster,T2 Faster,1. None,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
145093,loyal,T1 Faster,T2 Slower,1. None,2,2,2,1,1,1,2,0,1,2,0,2,1,2,1,0,0
151891,long,T1 Faster,T2 Slower,2. <10%,2,1,1,2,0,2,2,0,0,1,0,2,1,2,1,1,0
180533,loyal,T1 Faster,T2 Faster,2. <10%,1,1,2,0,1,2,2,0,2,1,0,1,0,1,1,1,0
160950,long,T1 Faster,T2 Faster,1. None,0,0,0,2,0,2,0,0,0,2,0,2,2,2,0,0,0
98904,short,N/A - No AOG,N/A - No AOG,1. None,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1
192017,long,T1 Faster,T2 Neutral,1. None,1,0,2,1,0,0,2,0,1,1,0,1,2,1,2,1,0
114782,medium,T1 Faster,T2 Faster,2. <10%,1,0,2,0,2,1,2,2,0,1,1,1,2,0,1,0,0
173019,loyal,T1 Faster,T2 Slower,2. <10%,1,1,1,2,0,0,0,0,1,1,1,2,1,2,1,1,0
175263,loyal,T1 Slower,T2 Slower,3. +10%,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
113230,medium,T1 Faster,T2 Faster,1. None,2,1,2,0,0,0,0,0,1,2,0,1,0,1,2,2,0
190716,medium,T1 Faster,T2 Slower,1. None,0,2,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0
186989,loyal,T1 Faster,T2 Slower,1. None,2,0,0,0,0,0,0,0,1,1,2,2,1,2,1,1,0
113697,loyal,T1 Faster,T2 Slower,3. +10%,1,2,1,1,0,2,0,2,0,0,1,2,0,2,0,0,0
194908,loyal,T1 Neutral,T2 Slower,1. None,1,2,0,0,0,0,0,0,1,2,0,1,2,2,1,0,0
186687,long,T1 Faster,T2 Slower,1. None,1,1,0,2,1,0,0,0,2,1,2,1,1,2,0,0,0
181011,loyal,T1 Faster,T2 Slower,2. <10%,2,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0
144966,long,T1 Faster,T2 Neutral,1. None,2,0,2,2,0,0,0,0,1,2,2,1,1,2,0,0,0
163895,loyal,T1 Neutral,T2 Slower,1. None,1,2,2,1,1,0,2,0,1,0,1,1,2,1,1,0,0
165685,loyal,T1 Neutral,T2 Slower,1. None,0,2,2,0,0,0,0,0,0,2,0,2,1,2,1,1,0
99442,loyal,T1 Faster,T2 Faster,2. <10%,2,0,1,2,2,2,0,2,0,1,0,2,0,1,2,2,0
179919,medium,T1 Faster,T2 Faster,1. None,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
138405,medium,T1 Faster,T2 Faster,1. None,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
135422,medium,T1 Slower,T2 Slower,1. None,0,2,2,0,2,0,0,0,0,1,0,2,2,1,0,0,0
168445,loyal,T1 Faster,T2 Slower,1. None,2,0,0,0,0,0,0,0,1,2,2,1,1,1,0,1,0
108598,long,T1 Neutral,T2 Slower,1. None,2,2,2,0,0,1,0,0,0,2,0,2,2,1,0,0,0
108165,loyal,T1 Faster,T2 Slower,1. None,1,1,2,2,2,0,2,0,1,0,2,1,1,0,0,0,0
155374,long,T1 Faster,T2 Faster,1. None,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
139728,loyal,T1 Neutral,T2 Slower,2. <10%,0,2,1,1,1,0,2,2,2,2,0,1,2,1,2,2,0
171568,medium,T1 Faster,T2 Faster,3. +10%,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,0,0
125806,loyal,T1 Faster,T2 Slower,1. None,1,2,1,1,1,0,1,2,2,1,1,2,1,1,1,1,0
180280,long,T1 Faster,T2 Faster,1. None,2,0,2,0,0,2,0,0,1,2,0,2,0,0,0,0,0
116146,long,T1 Faster,T2 Faster,1. None,1,1,2,1,1,0,2,0,2,1,0,1,2,0,2,2,0
105257,loyal,T1 Faster,T2 Faster,1. None,2,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0
150470,loyal,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
144603,loyal,T1 Faster,T2 Slower,1. None,1,1,1,2,0,2,2,2,1,1,1,1,2,2,2,0,0
157018,loyal,T1 Neutral,T2 Slower,1. None,1,2,1,1,1,1,0,1,2,1,1,1,1,2,1,1,0
148827,medium,T1 Faster,T2 Neutral,1. None,0,0,0,1,1,0,0,0,0,0,0,0,2,2,2,0,0
167039,long,T1 Slower,T2 Slower,2. <10%,1,2,0,2,0,2,0,0,1,2,0,0,1,2,2,0,0
125139,loyal,N/A - No AOG,N/A - No AOG,3. +10%,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1
130857,long,T1 Faster,T2 Faster,2. <10%,2,0,2,0,2,0,2,2,1,1,0,2,2,1,2,0,0
103780,loyal,T1 Faster,T2 Faster,1. None,1,0,2,0,0,0,0,0,2,1,0,0,1,0,0,0,0
168063,medium,N/A - No AOG,N/A - No AOG,1. None,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,1
147576,long,T1 Faster,T2 Faster,1. None,2,1,2,1,1,2,1,0,1,2,1,2,2,2,1,1,0
132842,loyal,T1 Faster,T2 Slower,1. None,0,0,1,2,2,0,2,2,0,0,2,2,0,2,2,2,0
129407,long,N/A - No AOG,N/A - No AOG,1. None,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,1
169126,loyal,T1 Slower,T2 Slower,1. None,2,1,0,0,0,0,0,0,2,2,2,0,2,1,0,2,0
147021,long,T1 Faster,T2 Slower,1. None,0,2,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0
119914,medium,T1 Faster,T2 Faster,1. None,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0
143969,loyal,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
150326,loyal,T1 Faster,T2 Slower,1. None,1,0,1,2,0,2,0,2,1,0,0,2,1,2,2,2,0
118867,loyal,T1 Faster,T2 Faster,1. None,2,0,2,1,0,0,0,0,1,2,0,2,1,1,1,2,0
172321,long,T1 Faster,T2 Faster,1. None,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1
149442,medium,T1 Faster,T2 Faster,1. None,0,1,2,1,1,0,1,0,1,0,1,2,1,2,0,2,0
139841,long,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
180716,loyal,N/A - No AOG,N/A - No AOG,1. None,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1
149265,medium,T1 Faster,T2 Neutral,1. None,0,0,0,0,0,2,0,0,0,2,0,2,0,2,2,0,0
138906,medium,T1 Faster,T2 Slower,1. None,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
140773,short,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
156349,medium,T1 Faster,T2 Faster,1. None,1,0,2,0,2,0,0,0,2,1,0,1,2,0,0,2,0
183367,loyal,T1 Faster,T2 Slower,3. +10%,1,1,2,2,1,0,0,0,1,1,0,2,1,2,2,2,0
132075,loyal,T1 Faster,T2 Slower,1. None,2,0,1,2,0,2,0,0,1,2,0,2,1,2,2,0,0
116367,loyal,T1 Neutral,T2 Slower,1. None,1,2,1,0,1,0,0,0,2,1,1,2,2,1,1,1,0
180518,loyal,T1 Neutral,T2 Slower,1. None,2,0,2,2,0,0,2,0,1,2,0,1,2,1,2,2,0
157283,medium,T1 Faster,T2 Faster,1. None,0,0,2,0,0,0,0,0,2,0,0,2,2,2,0,0,0
144333,medium,T1 Faster,T2 Faster,1. None,2,0,2,1,0,0,2,0,2,1,0,2,0,0,1,0,0
99331,loyal,T1 Faster,T2 Faster,1. None,2,0,1,0,2,0,0,0,2,2,0,0,0,2,0,2,0
190153,loyal,T1 Faster,T2 Faster,1. None,1,2,1,0,2,1,1,2,1,2,1,1,2,2,2,1,0
114353,long,T1 Faster,T2 Neutral,1. None,2,0,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0
161136,medium,T1 Slower,T2 Slower,1. None,0,2,0,0,0,0,0,0,1,1,0,1,2,1,1,0,0
154419,long,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
131579,medium,N/A - No AOG,N/A - No AOG,1. None,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1
130108,long,T1 Faster,T2 Neutral,1. None,1,0,2,0,0,2,2,0,0,1,0,2,2,2,0,0,0
98471,loyal,T1 Neutral,T2 Slower,2. <10%,0,2,1,2,1,2,2,2,1,2,0,2,2,1,1,2,0
134681,long,T1 Faster,T2 Slower,1. None,2,1,0,1,2,0,0,2,2,1,1,1,1,1,0,0,0
179002,long,T1 Faster,T2 Faster,1. None,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1
177450,loyal,T1 Faster,T2 Neutral,1. None,2,0,0,0,2,2,0,0,1,0,0,1,2,2,2,0,0
146972,loyal,T1 Faster,T2 Slower,2. <10%,1,2,2,1,1,1,2,1,2,1,0,1,2,1,1,2,0
115862,loyal,T1 Faster,T2 Slower,1. None,2,0,0,0,0,2,0,0,0,2,0,2,0,2,2,0,0
166811,medium,T1 Neutral,T2 Slower,2. <10%,0,2,1,0,2,0,0,0,1,1,2,0,1,1,2,2,0
108664,loyal,T1 Faster,T2 Neutral,3. +10%,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
169231,loyal,T1 Faster,T2 Faster,2. <10%,2,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0
117084,long,T1 Faster,T2 Faster,3. +10%,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
108088,loyal,T1 Faster,T2 Slower,1. None,1,1,0,1,1,2,0,0,0,1,0,2,1,2,1,2,0
120574,loyal,N/A - No AOG,N/A - No AOG,1. None,0,2,0,0,0,2,0,0,0,2,0,2,0,2,0,0,1
165474,loyal,T1 Slower,T2 Slower,1. None,1,2,0,1,0,1,0,0,2,1,0,0,1,0,1,0,0
156900,long,T1 Neutral,T2 Slower,1. None,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1
147703,loyal,T1 Faster,T2 Neutral,1. None,2,2,1,1,2,0,0,0,1,2,0,1,2,1,2,2,0
157025,medium,T1 Faster,T2 Faster,1. None,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
193291,long,T1 Faster,T2 Neutral,1. None,1,0,1,2,0,1,0,0,2,2,0,1,1,1,1,2,0
177600,long,T1 Faster,T2 Neutral,1. None,2,2,2,0,0,0,0,0,1,0,0,2,2,0,0,0,1
151373,loyal,T1 Faster,T2 Neutral,1. None,2,0,2,0,2,0,2,2,2,1,1,1,1,1,1,2,0
135784,loyal,T1 Faster,T2 Neutral,1. None,0,0,2,2,1,0,0,0,0,2,0,2,1,1,2,1,0
110506,medium,T1 Faster,T2 Faster,1. None,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
110923,medium,T1 Faster,T2 Neutral,1. None,1,0,2,0,0,2,0,0,1,0,0,0,2,2,0,2,0
148823,loyal,T1 Faster,T2 Slower,1. None,2,1,1,0,0,0,0,0,1,1,0,0,2,1,2,1,0
130553,medium,T1 Faster,T2 Faster,1. None,0,0,2,2,0,0,0,0,0,2,0,0,2,0,0,0,0
127549,medium,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
126097,loyal,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
151702,medium,T1 Faster,T2 Faster,1. None,0,0,0,2,0,0,0,0,1,2,0,1,1,2,0,0,0
112523,loyal,T1 Faster,T2 Faster,1. None,2,1,1,1,1,1,0,0,1,1,0,2,1,2,2,1,0
162606,long,N/A - No AOG,N/A - No AOG,3. +10%,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
175890,long,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
158936,long,T1 Faster,T2 Slower,1. None,0,0,2,2,1,0,2,0,1,1,0,0,2,2,2,2,0
196446,loyal,T1 Slower,T2 Slower,2. <10%,1,2,1,1,0,0,0,0,1,2,0,2,1,2,2,0,0
191034,long,T1 Faster,T2 Faster,1. None,0,1,2,0,2,0,0,0,2,2,0,1,1,2,0,0,0
135478,loyal,T1 Faster,T2 Faster,1. None,2,0,0,2,2,0,0,0,2,0,0,2,0,2,0,0,0
184510,loyal,T1 Faster,T2 Faster,1. None,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
167649,short,T1 Faster,T2 Faster,1. None,2,0,2,0,2,0,0,0,0,0,2,0,2,0,2,0,0
195420,loyal,T1 Faster,T2 Slower,2. <10%,2,2,1,0,0,0,0,0,2,2,2,2,1,0,0,2,0
150816,medium,T1 Slower,T2 Slower,1. None,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1
169882,long,T1 Faster,T2 Neutral,1. None,2,0,2,1,0,1,2,0,2,1,0,2,1,2,0,1,0
188885,loyal,T1 Faster,T2 Neutral,2. <10%,1,2,1,0,0,0,2,0,2,1,0,1,0,2,2,2,0
149350,loyal,T1 Faster,T2 Faster,1. None,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0
191751,loyal,T1 Faster,T2 Slower,1. None,0,1,2,0,0,0,0,0,1,0,2,0,1,0,0,0,0
187745,loyal,T1 Faster,T2 Faster,1. None,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,1
107868,medium,T1 Neutral,T2 Slower,1. None,0,2,2,2,0,0,2,0,0,2,0,2,2,2,0,0,0
183513,short,T1 Faster,T2 Faster,1. None,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,1
100966,loyal,T1 Faster,T2 Neutral,1. None,2,1,0,0,0,1,0,0,0,2,0,2,1,2,0,1,0
166570,loyal,T1 Faster,T2 Slower,1. None,2,1,0,2,1,2,2,2,1,2,1,2,1,2,1,0,0
170765,long,T1 Faster,T2 Faster,1. None,2,0,2,0,0,2,0,0,1,2,0,2,1,2,1,0,0
182710,loyal,T1 Faster,T2 Faster,1. None,0,0,0,2,0,2,0,0,0,2,0,2,2,0,0,0,0
167249,loyal,T1 Faster,T2 Faster,1. None,1,2,1,2,1,0,0,2,1,2,1,1,2,1,2,2,0
113101,long,T1 Faster,T2 Neutral,1. None,2,0,2,2,1,0,0,1,2,1,0,1,1,1,1,1,0
125576,loyal,T1 Faster,T2 Neutral,1. None,2,0,0,2,0,2,0,0,0,0,0,2,0,2,2,2,0
126204,medium,T1 Faster,T2 Neutral,1. None,2,1,0,0,0,2,0,0,0,1,0,2,0,2,2,2,0
148681,medium,T1 Faster,T2 Slower,1. None,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
119859,long,T1 Faster,T2 Neutral,1. None,1,1,1,1,1,1,2,2,1,2,1,2,1,2,1,1,0
187310,medium,T1 Faster,T2 Faster,1. None,0,0,0,2,0,0,0,0,2,2,0,0,2,0,0,0,0
190269,medium,T1 Faster,T2 Faster,1. None,1,0,0,0,0,2,0,0,0,2,0,2,1,1,2,0,0
120172,long,T1 Neutral,T2 Slower,1. None,2,0,1,2,1,0,0,0,1,2,1,2,2,1,2,1,0
171588,medium,T1 Faster,T2 Slower,1. None,0,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,1
124965,medium,T1 Faster,T2 Slower,1. None,0,2,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0
109861,medium,N/A - No AOG,N/A - No AOG,1. None,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
100454,short,T1 Faster,T2 Slower,1. None,0,2,0,1,2,0,0,2,2,1,2,0,1,0,2,2,0
194115,loyal,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1
112347,long,T1 Faster,T2 Neutral,1. None,1,0,0,0,0,2,0,0,0,0,2,2,0,2,2,0,0
168826,long,T1 Faster,T2 Neutral,1. None,1,1,2,0,0,2,0,0,1,0,0,2,1,2,2,1,0
179485,long,T1 Faster,T2 Slower,1. None,0,0,0,0,0,0,0,0,1,1,0,1,2,2,2,0,0
176871,short,T1 Faster,T2 Slower,1. None,2,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0
118697,loyal,T1 Faster,T2 Slower,1. None,2,0,2,2,2,0,0,2,0,2,0,2,1,1,0,2,0
189499,medium,T1 Faster,T2 Faster,1. None,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
142267,loyal,T1 Faster,T2 Faster,2. <10%,2,1,0,1,2,0,0,0,1,2,1,1,2,2,1,1,0
98286,loyal,T1 Faster,T2 Slower,1. None,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
129598,medium,N/A - No AOG,N/A - No AOG,1. None,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
170965,loyal,T1 Faster,T2 Neutral,1. None,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,2,0
169222,loyal,T1 Faster,T2 Faster,1. None,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,0
